CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
PATH,252.0,176.0,9,0.0,0.11111111,1.8888886999999999,1.1482687,5.0555553,2.8551450000000003,52.925926000000004,46.333332,67.0,45.444443,-19.777779000000002,42.22222,-22.444445,67.0,0.32042044,-2.0516355
WINDOW,201.0,133.0,9,0.0,0.0,0.6111111,0.24074069,0.22222222,0.07407406,0.7407406999999999,0.33333334,1.7777778000000002,0.11111111,-1.2222222,3.1111112000000003,-1.8888888,1.7777778000000002,0.9629629999999999,-1.999063
CEMENT,21.0,147.0,9,0.11111111,0.0,1.9444445,1.6185181,1.3333331,0.8444448,6.259258999999999,5.777777700000001,8.444445,4.5555553,-1.4444443999999999,6.5555553,-5.111111,8.666667,0.46406928,-1.5843413
FOLIAGE,96.0,138.0,9,0.0,0.0,0.72222227,0.6469301,0.94444436,0.7123255999999999,1.1481482,0.11111111,2.7777777,0.5555555999999999,-3.1111112000000003,4.888889,-1.7777778000000002,2.7777777,0.9777778,-2.219242
WINDOW,214.0,84.0,9,0.0,0.0,0.22222202,0.27216527,0.44444466,0.34426498,17.185184,13.0,24.88889,13.666667000000002,-12.555555,23.11111,-10.555555,24.88889,0.47722223,-2.152852
BRICKFACE,33.0,149.0,9,0.0,0.0,0.5555555999999999,0.25185165,0.72222227,0.15185171,5.4444447,4.111111,8.666667,3.5555556000000004,-4.0,9.666667,-5.6666665,8.666667,0.5783389,-1.9857028
FOLIAGE,45.0,126.0,9,0.0,0.0,7.0,3.870114,2.5555556,1.7971168999999998,10.185185,4.888889,17.222223,8.444445,-15.888889,21.11111,-5.222222299999999,17.222223,0.7364309,-2.4498394
SKY,76.0,19.0,9,0.0,0.0,0.9444440000000001,0.44305209999999995,0.88888806,0.5837302,114.25926000000001,101.0,132.33334,109.44443999999999,-39.77778,54.22221999999999,-14.444445000000002,132.33334,0.23673333,-2.3759847
SKY,29.0,52.0,9,0.0,0.0,0.3888893,0.01851813,1.3333334,0.17777863,125.77778,115.55556000000001,140.22223,121.55556000000001,-30.666665999999996,43.333332,-12.666667,140.22223,0.17584935,-2.3484936000000003
GRASS,244.0,211.0,9,0.0,0.0,1.6666666,1.3333334,2.0000002,2.311112,13.629629999999999,10.777778,12.888889,17.222223,-8.555555,-2.2222223,10.777778,17.222223,0.3748065,2.441017
GRASS,72.0,191.0,9,0.11111111,0.0,1.2777777,0.5074075,3.1111114,4.6074066,15.185185,12.111111,14.888889,18.555555,-9.222222,-0.8888889000000001,10.111111,18.555555,0.3503698,2.545329
BRICKFACE,150.0,113.0,9,0.0,0.0,0.5,0.25555554,0.77777773,0.20740744,5.5925927,7.111111,6.666666499999999,3.0,4.5555553,3.2222223,-7.777777700000001,7.111111,0.5793651,-0.942558
CEMENT,23.0,25.0,9,0.0,0.0,1.1111094,0.7503052,0.6111107,0.64692986,70.44444,60.66666800000001,89.0,61.66666800000001,-29.333334000000004,55.66666800000001,-26.333334000000004,89.0,0.3181906,-2.1304197
CEMENT,58.0,109.0,9,0.0,0.0,1.1666666,0.6236098000000001,1.0555553,0.49065349,41.814816,36.11111,53.66666800000001,35.666668,-17.11111,35.555557,-18.444445,53.66666800000001,0.33496170000000003,-2.068644
BRICKFACE,88.0,115.0,9,0.0,0.0,1.666667,1.8222212,4.1666669999999995,4.2111125,22.037036999999998,21.333334,28.0,16.777779000000002,-2.1111112000000003,17.88889,-15.777778,28.0,0.3973624,-1.6195486000000001
BRICKFACE,140.0,125.0,9,0.0,0.0,0.2777779,0.06296301,0.66666675,0.31111118,6.185185,7.333333500000001,7.666666499999999,3.5555556000000004,3.4444443999999996,4.4444447,-7.888889,7.777777700000001,0.5456349,-1.1218181999999999
WINDOW,215.0,84.0,9,0.0,0.0,0.33333334,0.29814252,0.3888893,0.3277306,17.11111,13.0,24.777779000000002,13.555554999999998,-12.333333,23.0,-10.666667,24.777779000000002,0.475,-2.1438966
CEMENT,162.0,159.0,9,0.0,0.0,2.1666667,0.9603238000000002,2.2222223,1.4555128000000002,26.11111,25.222220999999998,29.555555,23.555555,-2.6666667,10.333333,-7.666666499999999,29.555555,0.20284556,-1.8025542
BRICKFACE,154.0,128.0,9,0.0,0.0,0.5,0.30000007,0.33333325,0.044444434000000005,5.962962999999999,7.333333500000001,7.222222299999999,3.3333333,4.111111,3.7777777,-7.888889,7.666666499999999,0.56371254,-1.0050536
FOLIAGE,124.0,101.0,9,0.0,0.11111111,3.3888886,27.97407,6.4444447,59.496283999999996,10.185185,5.777777700000001,15.555554999999998,9.222222,-13.222222,16.11111,-2.8888887999999997,15.555554999999998,0.70008737,-2.4480397999999997
GRASS,197.0,236.0,9,0.0,0.0,2.4444444,6.829628,3.3333333,7.599997999999999,16.074074,13.111111,16.666667999999998,18.444445,-8.888889,1.7777778000000002,7.111111,18.555555,0.29272884,2.7898002
SKY,128.0,15.0,9,0.0,0.0,0.7777799,0.27216768,0.555556,0.6206318000000001,129.25926,118.33333600000002,144.0,125.44443999999999,-32.77778,44.22222,-11.444445,144.0,0.17818023,-2.3824396
BRICKFACE,131.0,86.0,9,0.0,0.0,1.3888893,1.2185188999999998,1.6666672999999999,2.5777786,24.296297,23.555555,31.333334000000004,18.0,-2.2222223,21.11111,-18.88889,31.333334000000004,0.42459705,-1.6508441999999999
SKY,206.0,26.0,9,0.0,0.0,1.2222188999999999,1.496289,1.8888855,1.4074122,137.03703000000002,131.44444,146.77777,132.88889,-16.777779000000002,29.222221,-12.444445,146.77777,0.105127536,-2.1825674
SKY,108.0,75.0,9,0.11111111,0.0,0.6666667,0.47140282,11.111111,10.014803,116.703705,105.88888500000002,133.0,111.22222,-32.444443,48.88889,-16.444445,133.0,0.20298976,-2.2954879
PATH,83.0,198.0,9,0.0,0.0,2.3888886,1.4969089,4.833334,3.0092453999999997,59.77778000000001,53.11111,74.0,52.22222,-20.0,42.666668,-22.666666,74.0,0.2963139,-2.0505744999999997
CEMENT,173.0,158.0,9,0.11111111,0.0,1.888889,3.6740744,1.1666666,0.477778,8.37037,7.111111,11.777778,6.222222299999999,-3.7777777,10.222222,-6.4444447,11.777778,0.47297516,-1.9046512999999998
BRICKFACE,136.0,139.0,9,0.0,0.0,0.6666667,0.17777774,0.7777776,0.20740725,5.3333335,6.5555553,6.4444447,3.0,3.6666667,3.3333333,-7.0,6.888889,0.5667989,-1.004936
BRICKFACE,147.0,92.0,9,0.0,0.0,1.111111,0.42963067,1.388889,2.240742,23.444445,22.777779000000002,30.0,17.555555,-2.0,19.666666,-17.666666,30.0,0.4143562,-1.6539258999999997
WINDOW,202.0,129.0,9,0.0,0.0,0.22222225,0.54433113,3.4444447,3.8044809999999996,2.2962964,2.4444444,2.5555556,1.8888888,0.44444445,0.7777778000000001,-1.2222222,2.6666667,0.09656084,-1.1013936000000002
FOLIAGE,11.0,118.0,9,0.0,0.0,0.27777776,0.15185185,0.38888893,0.06296293,0.7037036999999999,0.0,2.0,0.11111111,-2.1111112000000003,3.8888887999999997,-1.7777778000000002,2.0,1.0,-2.132635
FOLIAGE,75.0,113.0,9,0.0,0.11111111,2.944445,4.122656299999999,6.1666665,6.2245026,27.888890000000004,17.11111,44.22222,22.333334,-32.333332,49.0,-16.666666,44.22222,0.62207055,-2.2966495
PATH,99.0,184.0,9,0.0,0.0,1.8333327000000001,3.2777792999999997,7.944443,63.35185,31.518518,27.777779,38.77778,28.0,-11.222222,21.777779000000002,-10.555555,38.77778,0.28044972,-2.1831248
CEMENT,51.0,64.0,9,0.0,0.0,17.5,1.2064549999999998,0.6666673000000001,0.6992055,40.0,35.22222,50.11111,34.666668,-14.333332999999998,30.333334000000004,-16.0,50.11111,0.31010145,-2.0302689999999997
WINDOW,34.0,93.0,9,0.0,0.0,0.55555564,0.2721653,0.38888870000000003,0.38968167,14.814815,10.444445,23.444445,10.555555,-13.111111,25.88889,-12.777778,23.444445,0.55917877,-2.102707
WINDOW,66.0,155.0,9,0.0,0.0,3.722222,21.796297,7.722223,71.574066,8.259259,5.888889,12.666667,6.222222299999999,-7.111111,13.222222,-6.111111,12.666667,0.3006237,-2.1476219
PATH,137.0,182.0,9,0.0,0.0,1.8333334,3.8555553,3.6111107000000002,9.218522,34.925926000000004,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445000000002,42.88889,0.28575617,-2.0011246
SKY,22.0,57.0,9,0.0,0.0,0.88888806,0.74074185,0.6666654000000001,0.48888919999999997,126.11111499999998,115.77778,140.44444,122.11111499999998,-31.0,43.0,-12.0,140.44444,0.17560509,-2.3625138
FOLIAGE,123.0,136.0,9,0.0,0.0,0.5555555,1.0962964,0.6666666,1.3333331,1.1111111999999999,0.11111111,3.0,0.22222222,-3.0,5.6666665,-2.6666667,3.0,0.9861110999999999,-2.1109742999999996
CEMENT,252.0,76.0,9,0.0,0.0,1.7222214,1.1434186000000002,0.5555547,0.34426576,42.296295,36.0,54.11111,36.77778,-18.88889,35.444443,-16.555555,54.11111,0.334876,-2.1390017999999995
CEMENT,228.0,42.0,9,0.11111111,0.0,2.055556,1.5551583999999998,4.333334,2.2310944,44.555557,39.555557,54.11111,40.0,-15.0,28.666665999999996,-13.666667000000002,54.11111,0.27157217,-2.120131
SKY,82.0,51.0,9,0.0,0.0,0.6111107,0.44305146,0.6111107,0.74286705,123.18518999999999,111.77778,138.88889,118.88888500000002,-34.22222,47.11111,-12.888889,138.88889,0.19520037,-2.3684979999999998
WINDOW,131.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRICKFACE,14.0,110.0,9,0.0,0.0,1.7222224,5.351850499999999,2.6666667,1.0222229,17.925926,18.88889,21.444445,13.444445000000002,2.8888887999999997,10.555555,-13.444445000000002,21.444445,0.36884832,-1.3450956
GRASS,158.0,195.0,9,0.0,0.0,2.4444442000000004,2.3444182999999996,2.8333333,1.7224011000000001,11.703704,9.444445,8.555555,17.11111,-6.777777700000001,-9.444445,16.222220999999998,17.11111,0.5177167,2.011228
BRICKFACE,237.0,135.0,9,0.0,0.0,0.5555555999999999,0.20740725,0.66666675,0.35555547,4.148148,5.6666665,4.777777700000001,2.0,4.5555553,1.8888888,-6.4444447,5.6666665,0.6472222,-0.8078477
BRICKFACE,177.0,129.0,9,0.0,0.0,0.44444433,0.25185192,1.111111,0.29629606,6.4074073,8.0,7.4444447,3.7777777,4.777777700000001,3.1111112000000003,-7.888889,8.222222,0.5418871,-0.9127656
FOLIAGE,41.0,75.0,9,0.0,0.11111111,15.388889,19.136257,26.611113,31.713590000000003,55.0,47.444443,65.44444,52.11111,-22.666666,31.333334000000004,-8.666667,65.44444,0.29780185,-2.3567543
BRICKFACE,67.0,64.0,9,0.0,0.0,2.1111107000000002,2.1185186000000003,2.388889,3.440744,22.481482,22.0,28.888890000000004,16.555555,-1.4444443999999999,19.222220999999998,-17.777779000000002,28.888890000000004,0.42692268,-1.6256685
WINDOW,211.0,107.0,9,0.11111111,0.0,2.5555556,2.251853,2.0555558,2.8185189999999998,16.74074,11.777778,25.777779000000002,12.666667,-14.888889,27.111109999999996,-12.222222,25.777779000000002,0.5471734,-2.1594636
GRASS,140.0,161.0,9,0.0,0.0,0.27777767,0.3277306,0.7777776999999999,0.6206328000000001,15.740741,12.444445,14.333332999999998,20.444445,-9.888889,-4.222222299999999,14.111111,20.444445,0.39095718,2.3451326
PATH,88.0,180.0,9,0.0,0.0,1.4999993999999999,0.93689823,3.833332,2.888675,50.407406,45.22222,62.33333199999999,43.666668,-15.555554999999998,35.77778,-20.222220999999998,62.33333199999999,0.3009182,-2.0087192
PATH,250.0,160.0,9,0.0,0.0,2.1111114,1.1851863,1.5555553,2.740741,42.814816,36.444443,55.33333199999999,36.666668,-19.11111,37.555557,-18.444445,55.33333199999999,0.34714225,-2.1023183
WINDOW,142.0,112.0,9,0.0,0.0,1.0555557,0.49065286,0.55555534,0.34426492,28.851852,24.555555,36.22222,25.777779000000002,-12.888889,22.11111,-9.222222,36.22222,0.32174963,-2.2001557000000003
FOLIAGE,220.0,124.0,9,0.0,0.0,0.22222221,0.029629631,0.44444442,0.07407406,0.8888889000000001,0.0,2.4444444,0.22222222,-2.6666667,4.6666665,-2.0,2.4444444,1.0,-2.1617603
WINDOW,79.0,154.0,9,0.0,0.0,1.1111111999999999,1.5851848999999998,0.16666669,0.07777777,0.7407406999999999,0.44444445,1.5555556000000001,0.22222222,-0.8888889000000001,2.4444444,-1.5555556000000001,1.5555556000000001,0.2888889,-1.9196393
WINDOW,157.0,85.0,9,0.0,0.0,1.2222223,1.2412657,0.22222233,0.17213264,18.925926,14.555554999999998,26.888890000000004,15.333332999999998,-13.111111,23.88889,-10.777778,26.888890000000004,0.45902446,-2.1609125
PATH,141.0,163.0,9,0.0,0.0,0.7777767,0.42963055,18.777777,1.851823,40.703705,35.22222,48.88889,38.0,-16.444445,24.555555,-8.111111,48.88889,0.27005577,-2.3884537
WINDOW,159.0,138.0,9,0.0,0.0,0.16666667,0.16666667,0.3333334,0.13333334,2.6666667,1.1111111999999999,5.888889,1.0,-4.6666665,9.666667,-5.0,5.888889,0.82685184,-2.0778157999999998
GRASS,86.0,187.0,9,0.0,0.0,1.1111108,0.7200825,1.4444445,0.750309,13.740741,11.666667,10.333333999999999,19.222220999999998,-6.222222299999999,-10.222222,16.444445,19.222220999999998,0.46332908,1.9414648999999997
WINDOW,169.0,136.0,9,0.0,0.0,0.27777782,0.06296299,0.8333333,0.21111113,2.074074,0.6666667,4.888889,0.6666667,-4.222222299999999,8.444445,-4.222222299999999,4.888889,0.87751323,-2.0943952
PATH,239.0,174.0,9,0.0,0.0,2.0000006999999997,1.4452988000000002,1.3888886999999999,0.85418344,57.851852,50.444443,73.22222,49.88889,-22.222220999999998,46.11111,-23.88889,73.22222,0.32026085,-2.069045
CEMENT,229.0,102.0,9,0.0,0.0,0.88888866,0.7200823000000001,7.944444,5.425934,42.77778,37.0,54.44444300000001,36.88889,-17.333334,35.0,-17.666666,54.44444300000001,0.31827116,-2.0885792000000003
SKY,66.0,109.0,9,0.0,0.0,0.83333206,0.80966556,1.0000013,0.8432755999999999,102.48148,89.44444,122.22222,95.77778,-39.11111,59.22221999999999,-20.11111,122.22222,0.26811782,-2.2975464
SKY,173.0,113.0,9,0.0,0.0,0.5,0.3,1.3333334,1.0666666999999999,133.11111,124.66666399999998,145.66666999999998,129.0,-25.333334,37.666668,-12.333333,145.66666999999998,0.14413407,-2.3095512
CEMENT,22.0,87.0,9,0.0,0.0,1.8888898999999997,1.2590423000000002,1.1666666,0.62361073,64.03704,55.77778000000001,80.333336,56.0,-24.777779000000002,48.88889,-24.11111,80.333336,0.30969977,-2.105073
BRICKFACE,70.0,71.0,9,0.11111111,0.0,2.1111119,1.8074061000000001,2.8333333,2.077779,22.777779000000002,21.88889,29.666665999999996,16.777779000000002,-2.6666667,20.666666,-18.0,29.666665999999996,0.43356952,-1.6679595
CEMENT,233.0,124.0,9,0.11111111,0.0,2.1111114,1.5006171,2.0555553,0.49065465,40.925926000000004,35.77778,51.444443,35.555557,-15.444445000000002,31.555555,-16.11111,51.444443,0.31709695,-2.0769668
BRICKFACE,183.0,111.0,9,0.0,0.0,0.6666667,0.31111106,1.0555555,0.50740737,5.703704,6.888889,7.0,3.2222223,3.5555556000000004,3.8888887999999997,-7.4444447,7.333333500000001,0.56613755,-1.0650656
WINDOW,231.0,30.0,9,0.0,0.11111111,0.72222215,0.7123252,2.9999998,2.7968237,7.037037,4.777777700000001,11.666667,4.6666669999999995,-6.777777700000001,13.888889,-7.111111,11.666667,0.6137184,-2.0472759999999997
PATH,84.0,200.0,9,0.0,0.0,4.722221,2.7032206000000003,2.5,1.5311576999999998,56.66666800000001,50.666668,70.22222,49.11111,-18.0,40.666668,-22.666666,70.22222,0.30081734,-2.0153737
PATH,28.0,188.0,9,0.0,0.0,1.4444441000000001,1.4962955,5.111111,19.007412,29.962963000000002,26.888890000000004,36.444443,26.555555,-9.222222,19.444445,-10.222222,36.444443,0.2758629,-2.083566
CEMENT,14.0,146.0,9,0.11111111,0.0,0.8888889999999999,0.47407380000000005,1.1111111999999999,0.7407406999999999,10.592592,8.0,15.666667000000002,8.111112,-7.777777700000001,15.222222,-7.4444447,15.666667000000002,0.48786426,-2.1089108
PATH,249.0,200.0,9,0.0,0.0,2.5555546000000002,2.6218467,2.5,1.2064643,45.296295,40.666668,55.77778000000001,39.444443,-13.888889,31.444445,-17.555555,55.77778000000001,0.29278436,-2.0166461
GRASS,9.0,236.0,9,0.0,0.0,1.8333335,3.4555559999999996,3.0555553,5.5296316,11.074074000000001,9.444445,9.444445,14.333332999999998,-4.888889,-4.888889,9.777778,14.333332999999998,0.37655354,2.0832295
WINDOW,161.0,89.0,9,0.0,0.0,4.6666665,5.1164227,0.16666682,0.27888685,3.1111112000000003,2.8888887999999997,3.7777777,2.6666667,-0.6666667,2.0,-1.3333334,3.7777777,0.09764310000000001,-1.8904839
PATH,106.0,191.0,9,0.0,0.0,3.166668,3.0313168,2.8333312999999998,2.896358,63.0,55.11111,79.55556,54.33333199999999,-23.666666,49.666668,-26.0,79.55556,0.31752294,-2.0622857
SKY,92.0,104.0,9,0.0,0.0,1.7222226999999999,1.4363024,1.8333346000000001,1.3784055,100.51852,87.22222,119.88888500000002,94.44444,-39.88889,58.11111,-18.222220999999998,119.88888500000002,0.27240252,-2.3262012000000003
CEMENT,201.0,125.0,9,0.11111111,0.0,1.7222220000000001,1.3402604,8.555553999999999,5.725834,43.37037,41.666668,49.0,39.444443,-5.111111,16.88889,-11.777778,49.0,0.19248421,-1.8405788
SKY,216.0,15.0,9,0.0,0.0,0.88889056,0.34074262,1.2222252,0.51851857,106.51852,90.888885,131.11111,97.55556,-46.88889,73.77778,-26.888890000000004,131.11111,0.30673698,-2.2664517999999996
PATH,137.0,163.0,9,0.0,0.0,1.4444441000000001,0.78518575,18.888887,5.5407553,39.296295,33.77778,47.555557,36.555557,-16.555555,24.777779000000002,-8.222222,47.555557,0.28481323,-2.3952131000000003
CEMENT,210.0,73.0,9,0.0,0.0,1.3333327,0.96609074,1.0,0.81649536,42.25926,40.555557,47.333332,38.88889,-5.111111,15.222222,-10.111111,47.333332,0.17822558,-1.8934947
WINDOW,237.0,91.0,9,0.0,0.0,0.61111087,0.018518543000000002,0.61111087,0.19629624,12.148149,7.5555553,20.666667999999998,8.222222,-13.777778,25.555555,-11.777778,20.666667999999998,0.63446367,-2.1475708
SKY,79.0,62.0,9,0.0,0.0,0.555556,0.3851839,0.88888675,0.60740507,110.18518999999999,100.666664,127.11111499999998,102.77778,-28.555555,50.77778,-22.222220999999998,127.11111499999998,0.20801263,-2.1781490000000003
GRASS,9.0,180.0,9,0.0,0.0,1.166667,0.7226493,1.1666673,0.9831921999999998,22.555555,17.444445,22.0,28.222221,-15.333332999999998,-1.6666666,17.0,28.222221,0.38142902,2.5416608
CEMENT,109.0,111.0,9,0.0,0.0,1.4444447,1.0886633,1.5000006000000001,1.471961,57.77778000000001,51.333332,71.66667,50.333332,-19.333334,41.666668,-22.333334,71.66667,0.29889232,-2.0451650000000003
CEMENT,48.0,139.0,9,0.0,0.0,2.4444447,1.6821502000000002,1.833334,1.048809,48.22222,42.555557,60.44444300000001,41.666668,-17.0,36.666668,-19.666666,60.44444300000001,0.31081820000000004,-2.0442379
PATH,76.0,200.0,9,0.0,0.0,2.7777786,0.77936363,4.3333325,2.8828998,56.370369999999994,50.444443,69.66667,49.0,-17.777779000000002,39.88889,-22.11111,69.66667,0.29683578,-2.0211716
SKY,254.0,57.0,9,0.0,0.0,0.9444402,0.7740701,1.3888906,1.0407445,135.77777,129.44444,146.66666999999998,131.22223,-19.0,32.666668,-13.666667000000002,146.66666999999998,0.11873322,-2.1874216
GRASS,148.0,169.0,9,0.11111111,0.0,1.0555553,0.7740734,1.833333,2.6111097,19.592592,15.111111,18.666667999999998,25.0,-13.444445000000002,-2.7777777,16.222220999999998,25.0,0.39612129999999995,2.467752
FOLIAGE,95.0,127.0,9,0.0,0.0,0.22222222,0.07407406,0.22222222,0.02962962,0.6296295999999999,0.0,1.8888888,0.0,-1.8888888,3.7777777,-1.8888888,1.8888888,1.0,-2.0943952
CEMENT,220.0,111.0,9,0.0,0.0,2.555555,1.6555178,2.2777773999999997,1.5974522,29.592592,25.444445,38.22222,25.11111,-12.444445,25.88889,-13.444445000000002,38.22222,0.34932512,-2.064723
BRICKFACE,22.0,60.0,9,0.0,0.0,0.5,0.30000025,1.2777777,0.7296294,19.925926,19.333334,25.777779000000002,14.666667000000002,-1.7777778000000002,17.555555,-15.777778,25.777779000000002,0.43048432,-1.650048
WINDOW,158.0,154.0,9,0.0,0.0,0.9444444,1.0835471,0.2222222,0.40368667,0.6296295999999999,0.44444445,1.2222222,0.22222222,-0.5555555999999999,1.7777778000000002,-1.2222222,1.2222222,0.27777779999999996,-1.8611541
FOLIAGE,81.0,126.0,9,0.0,0.11111111,1.9444443,1.12963,1.0555555,0.28518513,2.9629629,0.5555555999999999,6.5555553,1.7777778000000002,-7.222222299999999,10.777778,-3.5555556000000004,6.5555553,0.93570626,-2.2890973
WINDOW,241.0,135.0,9,0.0,0.0,0.22222225,0.029629627000000002,0.16666667,0.07777778,0.14814815,0.0,0.44444445,0.0,-0.44444445,0.8888889000000001,-0.44444445,0.44444445,0.33333334,-2.0943952
FOLIAGE,122.0,123.0,9,0.0,0.0,0.6111111,0.37407399999999996,0.49999997,0.21111104,1.1851851999999998,0.0,3.3333333,0.22222222,-3.5555556000000004,6.4444447,-2.8888887999999997,3.3333333,1.0,-2.142674
FOLIAGE,33.0,142.0,9,0.0,0.0,0.11111113,0.029629637,0.11111113,0.029629637,0.037037037,0.0,0.11111111,0.0,-0.11111111,0.22222222,-0.11111111,0.11111111,0.11111111,-2.0943952
CEMENT,107.0,146.0,9,0.0,0.0,1.888889,1.0074077,2.111111,1.3185171,21.37037,16.777779000000002,29.666665999999996,17.666667999999998,-13.777778,24.88889,-11.111111,29.666665999999996,0.43278608,-2.1649706
CEMENT,12.0,154.0,9,0.0,0.0,3.222222,3.0518484,2.3333333,3.200002,19.703703,14.888889,28.555555,15.666667000000002,-14.444445000000002,26.555555,-12.111111,28.555555,0.47971532,-2.1425292000000002
GRASS,116.0,203.0,9,0.0,0.0,3.0555553,1.9484084,2.9444437000000003,1.7564695,19.518518,15.444445000000002,17.666667999999998,25.444445,-12.222222,-5.5555553,17.777779000000002,25.444445,0.39386794,2.320382
PATH,186.0,188.0,9,0.0,0.0,1.8333321,1.2605107,1.9444433,1.2546208,49.962963,45.11111,61.44444300000001,43.333332,-14.555554999999998,34.444443,-19.88889,61.44444300000001,0.29477406,-1.9934397000000001
FOLIAGE,6.0,81.0,9,0.0,0.11111111,4.111111,8.740745,5.7222230000000005,28.507409999999997,12.481482000000002,7.666666499999999,18.88889,10.888889,-14.444445000000002,19.222220999999998,-4.777777700000001,18.88889,0.6281558,-2.388561
CEMENT,186.0,98.0,9,0.0,0.0,1.2777783,1.1816506000000002,5.944444,3.0798028,33.962963,31.0,41.0,29.888890000000004,-8.888889,21.11111,-12.222222,41.0,0.2656978,-1.9603096000000002
BRICKFACE,83.0,114.0,9,0.0,0.0,1.388889,1.129629,1.9444443,0.59629667,19.851851999999997,20.0,24.666666,14.888889,0.44444445,14.444445000000002,-14.888889,24.666666,0.39496386,-1.5086578000000002
FOLIAGE,59.0,99.0,9,0.0,0.0,0.77777785,0.8296296999999999,0.99999994,0.35555559999999997,2.0370371,0.11111111,5.5555553,0.44444445,-5.777777700000001,10.555555,-4.777777700000001,5.5555553,0.9861110999999999,-2.149743
GRASS,131.0,208.0,9,0.0,0.0,1.388889,0.41851857,0.611111,0.24074061,16.185184,12.777778,15.0,20.777779000000002,-10.222222,-3.5555556000000004,13.777778,20.777779000000002,0.3831675,2.3919957000000003
PATH,148.0,192.0,9,0.11111111,0.0,4.0000005,2.1807232000000005,4.944445,3.8667629999999997,58.11111,51.77778,72.0,50.555557,-19.0,41.666668,-22.666666,72.0,0.2993077,-2.0340476
BRICKFACE,64.0,74.0,9,0.0,0.0,1.333333,0.5777770999999999,1.3888893,0.9074071,21.148148000000003,21.0,26.888890000000004,15.555554999999998,-0.44444445,17.222220999999998,-16.777779000000002,26.888890000000004,0.41920358,-1.5542339
CEMENT,80.0,72.0,9,0.0,0.0,1.2222226999999999,1.0036966999999999,1.4444441000000001,1.1674612,59.0,51.333332,74.44444,51.22222,-23.0,46.333332,-23.333334,74.44444,0.31460637,-2.0902212
PATH,135.0,185.0,9,0.11111111,0.0,2.2222214,2.8100352,2.2777792999999997,1.2895584,47.962963,44.11111,57.33333199999999,42.444443,-11.555555,28.111109999999996,-16.555555,57.33333199999999,0.2591888,-1.9820988000000002
PATH,160.0,187.0,9,0.11111111,0.0,2.6111119,1.9369694,5.1111107,3.5381508000000004,49.48148,44.666668,60.88889,42.88889,-14.444445000000002,34.22222,-19.777779000000002,60.88889,0.2973408,-1.9906267
WINDOW,96.0,135.0,9,0.0,0.0,0.38888893,0.06296293,0.16666664,0.033333324,1.9259259999999998,1.0,4.4444447,0.33333334,-2.7777777,7.5555553,-4.777777700000001,4.4444447,0.92777777,-1.9313320999999999
FOLIAGE,214.0,79.0,9,0.0,0.0,1.2777778,0.86296296,1.3333334,0.53333336,4.851852,2.0,9.222222,3.3333333,-8.555555,13.111111,-4.5555553,9.222222,0.7916667,-2.2889814
SKY,231.0,49.0,9,0.0,0.0,0.555556,0.38518602,0.6666692,0.26666775,120.703705,108.11111499999998,139.33334,114.66666399999998,-37.77778,55.88889,-18.11111,139.33334,0.22387896,-2.3154767000000005
SKY,92.0,68.0,9,0.0,0.0,1.0555573,0.15185204,0.7777786,0.6518519,125.77778,115.66666399999998,141.0,120.66666399999998,-30.333334000000004,45.666668,-15.333332999999998,141.0,0.17962871,-2.3006182
SKY,190.0,96.0,9,0.0,0.0,0.3888893,0.19629660000000002,0.9444453000000002,0.41851908,90.81481,76.0,115.66666399999998,80.77778,-44.444443,74.55556,-30.111109999999996,115.66666399999998,0.34293815,-2.2199793
CEMENT,142.0,99.0,9,0.0,0.0,0.77777797,0.45542175,1.7222220000000001,1.3402593,51.88889,51.88889,56.0,47.77778,0.0,12.333333,-12.333333,56.0,0.14661072,-1.5674635000000001
BRICKFACE,127.0,121.0,9,0.0,0.0,1.6666664,0.8000008000000001,2.0000002,2.4444427,23.11111,21.666666,30.111109999999996,17.555555,-4.3333335,21.0,-16.666666,30.111109999999996,0.41552429999999996,-1.7407363999999999
WINDOW,37.0,130.0,9,0.0,0.0,0.77777773,0.96296304,1.2777777,0.951852,1.6296296000000001,1.1111111999999999,3.0,0.7777778000000001,-1.5555556000000001,4.111111,-2.5555556,3.0,0.85555553,-1.9598235000000002
PATH,73.0,194.0,9,0.0,0.0,3.222222,2.3349202,4.611112,3.3560352,60.77778000000001,53.44444300000001,76.111115,52.77778000000001,-22.0,46.0,-24.0,76.111115,0.30925295,-2.0605488000000003
FOLIAGE,73.0,117.0,9,0.0,0.0,1.5555553,0.96296364,0.6111111,0.7740741999999999,1.3333334,0.22222222,3.5555556000000004,0.22222222,-3.3333333,6.666666499999999,-3.3333333,3.5555556000000004,0.96825397,-2.0943952
